ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
73680,https://www.airbnb.com/rooms/73680,Rental unit in Buenos Aires · ?4.13 · 1 bedroom · 2 beds · 1 bath,385499,Lujan,2/10/2011,"Madrid, Spain",within a day,100%,f,Palermo,-34.59518,-58.41949,Entire rental unit,2,1 bath,2.0,1,365,33,4/11/2011,11/26/2023,4.13,"[-58.41949, -34.59518]",31.0,USD,"['Bathtub', 'Cleaning products', 'Body soap', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Cotton linens', 'Clothing storage: dresser', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen',"
74383,https://www.airbnb.com/rooms/74383,Loft in Buenos Aires · ?4.94 · 2 bedrooms · 2 beds · 2.5 baths,319901,Ralf Dietmar,12/15/2010,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58706,-58.43417,Entire loft,4,2.5 baths,2.0,3,60,160,9/12/2011,11/1/2023,4.94,"[-58.43417, -34.58706]",212.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'S"
75094,https://www.airbnb.com/rooms/75094,Rental unit in Buenos Aires · ?4.79 · 1 bedroom · 2 beds · 1.5 baths,161327,Mariano,7/8/2010,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58918,-58.39518,Entire rental unit,4,1.5 baths,2.0,5,1125,152,3/6/2011,12/9/2023,4.79,"[-58.39518, -34.58918]",34.0,USD,"['Hot water', 'Free washer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'C"
75492,https://www.airbnb.com/rooms/75492,Loft in Buenos Aires · ?4.74 · 1 bedroom · 1 bed · 1 bath,400828,Jony,2/20/2011,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.589,-58.42024,Entire loft,2,1 bath,1.0,1,1125,369,1/3/2012,10/30/2023,4.74,"[-58.42024, -34.589]",36.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing "
75526,https://www.airbnb.com/rooms/75526,Condo in Buenos Aires · ?4.94 · 1 bedroom · 1 bed · 1 bath,319901,Ralf Dietmar,12/15/2010,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58261,-58.42345,Entire condo,2,1 bath,1.0,3,180,150,6/30/2011,12/18/2023,4.94,"[-58.42345, -34.58261]",77.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Drying r"
76005,https://www.airbnb.com/rooms/76005,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,315089,Max,12/10/2010,"Buenos Aires, Argentina",within a day,100%,t,Recoleta,-34.59014,-58.39386,Entire rental unit,2,1 bath,1.0,5,365,9,8/30/2011,11/8/2023,5.0,"[-58.39386, -34.59014]",39.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and s"
77404,https://www.airbnb.com/rooms/77404,Rental unit in Buenos Aires · ?4.76 · 2 bedrooms · 2 beds · 1.5 baths,161327,Mariano,7/8/2010,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.56692,-58.43324,Entire rental unit,3,1.5 baths,2.0,5,1125,43,2/26/2012,12/17/2023,4.76,"[-58.43324, -34.56692]",64.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Safe', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'In a room with "
77704,https://www.airbnb.com/rooms/77704,Rental unit in Buenos Aires · ?4.64 · 1 bedroom · 2 beds · 1 bath,417020,Jorge Fernando,3/1/2011,"Buenos Aires, Argentina",,,f,Palermo,-34.58236,-58.42726,Entire rental unit,2,1 bath,2.0,7,365,116,7/14/2011,3/22/2020,4.64,"[-58.42726, -34.58236]",,,
77994,https://www.airbnb.com/rooms/77994,Rental unit in Buenos Aires · ?3.83 · 1 bedroom · 2 beds · 0 baths,64880,Elbio Mariano,12/21/2009,"Buenos Aires, Argentina",within an hour,100%,t,San Telmo,-34.62014,-58.37371,Entire rental unit,3,0 baths,2.0,2,1125,6,9/10/2011,1/1/2023,3.83,"[-58.37371, -34.62014]",39.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silv"
78005,https://www.airbnb.com/rooms/78005,Rental unit in Buenos Aires · ?4.13 · 2 bedrooms · 2 beds · 1 bath,64880,Elbio Mariano,12/21/2009,"Buenos Aires, Argentina",within an hour,100%,t,San Telmo,-34.61998,-58.37151,Entire rental unit,2,1 bath,2.0,2,1125,16,12/10/2011,11/9/2022,4.13,"[-58.37151, -34.61998]",39.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silv"
78009,https://www.airbnb.com/rooms/78009,Rental unit in Buenos Aires · ?4.51 · 1 bedroom · 1 bed · 1 bath,64880,Elbio Mariano,12/21/2009,"Buenos Aires, Argentina",within an hour,100%,t,San Telmo,-34.61998,-58.37151,Entire rental unit,4,1 bath,1.0,2,1125,44,3/16/2011,10/14/2023,4.51,"[-58.37151, -34.61998]",49.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics'"
78014,https://www.airbnb.com/rooms/78014,Rental unit in Buenos Aires · ?4.24 · 1 bedroom · 1 bed · 1 bath,64880,Elbio Mariano,12/21/2009,"Buenos Aires, Argentina",within an hour,100%,t,San Telmo,-34.61998,-58.37151,Entire rental unit,1,1 bath,1.0,2,365,24,7/28/2011,5/13/2019,4.24,"[-58.37151, -34.61998]",37.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silv"
78068,https://www.airbnb.com/rooms/78068,Rental unit in Buenos Aires · ?4.61 · 1 bedroom · 2 beds · 1 bath,419383,Mariana Y Sebas,3/2/2011,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58246,-58.4034,Entire rental unit,3,1 bath,2.0,3,90,23,4/4/2011,1/3/2023,4.61,"[-58.4034, -34.58246]",28.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage', 'Ether"
78351,https://www.airbnb.com/rooms/78351,Condo in Buenos Aires · ?4.54 · 1 bedroom · 1 bed · 1.5 baths,420786,Carola,3/3/2011,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.5752,-58.43102,Entire condo,3,1.5 baths,1.0,30,730,13,3/7/2013,5/14/2023,4.54,"[-58.43102, -34.5752]",57.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storag"
78685,https://www.airbnb.com/rooms/78685,Rental unit in Buenos Aires · ?4.83 · 1 bedroom · 1 bed · 1 bath,419383,Mariana Y Sebas,3/2/2011,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.58353,-58.40621,Entire rental unit,2,1 bath,1.0,3,1125,60,6/9/2011,11/27/2023,4.83,"[-58.40621, -34.58353]",40.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shade"
78703,https://www.airbnb.com/rooms/78703,Condo in Buenos Aires · ?4.76 · 1 bedroom · 1 bed · 1 bath,422878,Oscar Ricardo,3/4/2011,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.59446,-58.39588,Entire condo,2,1 bath,1.0,2,180,201,12/20/2011,12/11/2023,4.76,"[-58.39588, -34.59446]",46.0,USD,"['Courtyard view', 'Garden view', 'Bathtub', 'Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Safe', 'Cloth"
79247,https://www.airbnb.com/rooms/79247,Rental unit in Buenos Aires · ?4.82 · 1 bedroom · 1 bed · 1 bath,426566,Egle,3/6/2011,,within an hour,100%,f,Boedo,-34.6212,-58.41753,Entire rental unit,2,1 bath,1.0,6,1125,61,4/11/2011,7/29/2023,4.82,"[-58.41753, -34.6212]",24.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'TV', 'High chair', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Kitchen', 'Space where gu"
79766,https://www.airbnb.com/rooms/79766,Condo in Buenos Aires · ?4.85 · 1 bedroom · 1 bed · 1 bath,422878,Oscar Ricardo,3/4/2011,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.59118,-58.39664,Entire condo,3,1 bath,1.0,2,1125,213,4/30/2012,11/20/2023,4.85,"[-58.39664, -34.59118]",54.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Clothing storage: clo"
81120,https://www.airbnb.com/rooms/81120,Serviced apartment in Buenos Aires · ?4.74 · 1 bedroom · 3 beds · 1 bath,439345,Marcelo,3/13/2011,,within an hour,100%,f,Monserrat,-34.61155319213867,-58.38185119628906,Entire serviced apartment,4,1 bath,3.0,1,1125,68,6/11/2022,12/23/2023,4.74,"[-58.38185119628906, -34.61155319213867]",24.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Todos los días el servicio de mucama pone uno nuevo shampoo', 'Todos los días el servicio de mucama pone uno nuevo conditioner', 'Todos los días el servicio de.mucamas pone uno nuevo bo"
81457,https://www.airbnb.com/rooms/81457,Condo in Buenos Aires · ?4.65 · 2 bedrooms · 3 beds · 2 baths,242257,Magalí,9/22/2010,"Barcelona, Spain",within a day,100%,f,Colegiales,-34.56805,-58.45261,Entire condo,4,2 baths,3.0,7,100,19,4/15/2011,4/9/2014,4.65,"[-58.45261, -34.56805]",147.0,USD,"['Washer', 'Dryer', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Pool', 'Elevator', 'The home or building has an elevator thatâ??s at least 52 inches deep and a doorway at lea"
82623,https://www.airbnb.com/rooms/82623,Rental unit in Buenos Aires · ?4.62 · Studio · 1 bed · 1 bath,449610,Antonio,3/18/2011,"London, United Kingdom",,,f,Colegiales,-34.5742,-58.45024,Entire rental unit,2,1 bath,1.0,5,1125,42,11/11/2015,12/19/2020,4.62,"[-58.45024, -34.5742]",26.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Ethernet connection', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Pool', 'E"
83035,https://www.airbnb.com/rooms/83035,Rental unit in Buenos Aires · ?4.67 · 1 bedroom · 1 bed · 1 bath,426566,Egle,3/6/2011,,within an hour,100%,f,Almagro,-34.62053,-58.41653,Entire rental unit,2,1 bath,1.0,5,365,50,4/25/2011,11/29/2023,4.67,"[-58.41653, -34.62053]",24.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'High chair', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Wif"
83152,https://www.airbnb.com/rooms/83152,Condo in Buenos Aires · ?4.93 · 1 bedroom · 1 bed · 1 bath,319901,Ralf Dietmar,12/15/2010,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58268,-58.42314,Entire condo,2,1 bath,1.0,3,180,126,6/6/2011,12/21/2023,4.93,"[-58.42314, -34.58268]",69.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', "
83440,https://www.airbnb.com/rooms/83440,Rental unit in Buenos Aires · ?5.0 · 2 bedrooms · 2 beds · 1 bath,384997,Santiago,2/9/2011,"Buenos Aires, Argentina",within a few hours,100%,f,Recoleta,-34.59369,-58.41226,Entire rental unit,3,1 bath,2.0,30,1125,5,1/4/2012,4/9/2020,5.0,"[-58.41226, -34.59369]",51.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage: closet', 'Ethernet connection', 'TV with"
84033,https://www.airbnb.com/rooms/84033,Rental unit in Buenos Aires · ?4.73 · 1 bedroom · 1 bed · 1 bath,458852,Maria,3/23/2011,"Madrid, Spain",within an hour,100%,t,Palermo,-34.58477,-58.42731,Entire rental unit,2,1 bath,1.0,2,1125,184,5/10/2011,12/11/2023,4.73,"[-58.42731, -34.58477]",64.0,USD,"['City skyline view', 'Hair dryer', 'Shampoo', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Ethernet conn"
84730,https://www.airbnb.com/rooms/84730,Rental unit in Buenos Aires · ?4.84 · 1 bedroom · 1 bed · 1 bath,426566,Egle,3/6/2011,,within an hour,100%,f,Almagro,-34.62053,-58.41653,Entire rental unit,2,1 bath,1.0,7,1124,83,1/7/2012,4/19/2023,4.84,"[-58.41653, -34.62053]",24.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'High chair', 'Air conditioning', 'Heating', 'Smoke alarm', '?Hay detectores de humo en ascensores?"
84986,https://www.airbnb.com/rooms/84986,Rental unit in Buenos Aires · ?4.81 · 1 bedroom · 1 bed · 1.5 baths,454822,D. / Lola,3/21/2011,"Buenos Aires, Argentina",within a day,80%,f,Palermo,-34.57282,-58.42045,Private room in rental unit,1,1.5 baths,1.0,7,60,55,5/22/2011,9/30/2019,4.81,"[-58.42045, -34.57282]",14.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Liquid body wash. body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillow"
85949,https://www.airbnb.com/rooms/85949,Rental unit in Buenos Aires · ?4.76 · 1 bedroom · 1 bath,426566,Egle,3/6/2011,,within an hour,100%,f,Almagro,-34.62053,-58.41653,Entire rental unit,2,1 bath,,6,1124,54,7/29/2011,12/9/2022,4.76,"[-58.41653, -34.62053]",28.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'High chair', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Pocke"
87828,https://www.airbnb.com/rooms/87828,Rental unit in Retiro · ?5.0 · 1 bedroom · 1 bed · 2 shared baths,480785,Isabel,4/3/2011,"Buenos Aires, Argentina",within a few hours,100%,f,Retiro,-34.59126,-58.38108,Private room in rental unit,1,2 shared baths,1.0,3,6,3,8/2/2019,11/13/2022,5.0,"[-58.38108, -34.59126]",11.0,USD,"['Hair dryer', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Security cameras on property', 'el edif tiene personal en el horario de porteria incluso los"
92228,https://www.airbnb.com/rooms/92228,Rental unit in Buenos Aires · 2 bedrooms · 3 beds · 1 bath,494027,Mirta Susana,4/8/2011,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58509,-58.40465,Entire rental unit,4,1 bath,3.0,20,180,2,1/9/2020,3/31/2020,5.0,"[-58.40465, -34.58509]",79.0,USD,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'TV with premium cable', 'Cri"
93174,https://www.airbnb.com/rooms/93174,Rental unit in Buenos Aires · ?4.81 · 1 bedroom · 2 beds · 1 shared bath,500210,Luciano,4/11/2011,"Buenos Aires, Argentina",within an hour,100%,t,Balvanera,-34.60299,-58.40194,Private room in rental unit,2,1 shared bath,2.0,2,730,17,11/11/2011,11/14/2023,4.81,"[-58.40194, -34.60299]",24.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Paid washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shade"
95579,https://www.airbnb.com/rooms/95579,Rental unit in Buenos Aires · ?4.57 · 1 bedroom · 1 bed · 1 bath,119613,Marcos,5/6/2010,"Buenos Aires, Argentina",within a few hours,100%,t,Palermo,-34.57481,-58.43487,Entire rental unit,3,1 bath,1.0,15,180,36,8/21/2012,6/15/2017,4.57,"[-58.43487, -34.57481]",52.0,USD,"['Hair dryer', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals"
96257,https://www.airbnb.com/rooms/96257,Rental unit in Buenos Aires · 1 bedroom · 2 beds · 1 bath,320183,Hortensia,12/16/2010,"Buenos Aires, Argentina",within an hour,100%,t,Retiro,-34.59805,-58.37717,Entire rental unit,3,1 bath,2.0,15,365,0,,,,"[-58.37717, -34.59805]",54.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook th"
96490,https://www.airbnb.com/rooms/96490,Rental unit in Palermo · 1 bedroom · 1 bed · 1 private bath,512049,Cristina,4/15/2011,"Buenos Aires, Argentina",a few days or more,0%,f,Palermo,-34.58503,-58.41206,Private room in rental unit,1,1 private bath,1.0,7,30,1,1/15/2023,1/15/2023,5.0,"[-58.41206, -34.58503]",10.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitch"
96810,https://www.airbnb.com/rooms/96810,Rental unit in Buenos Aires · ?4.39 · 3 bedrooms · 3 beds · 2 baths,508291,Michele,4/14/2011,"Rome, Italy",within a day,50%,f,Retiro,-34.59357,-58.38703,Entire rental unit,5,2 baths,3.0,5,100,44,5/27/2014,11/18/2023,4.39,"[-58.38703, -34.59357]",80.0,USD,"['Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'M"
97043,https://www.airbnb.com/rooms/97043,Rental unit in Buenos Aires · ?4.71 · 1 bedroom · 4 beds · 1.5 baths,514200,Ceferina De Jesus,4/16/2011,"Buenos Aires, Argentina",within a few hours,100%,f,San Nicolas,-34.60751,-58.38793,Entire rental unit,2,1.5 baths,4.0,28,90,16,5/1/2012,11/21/2022,4.71,"[-58.38793, -34.60751]",18.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rac"
99362,https://www.airbnb.com/rooms/99362,Rental unit in Buenos Aires · ?4.13 · 3 bedrooms · 4 beds · 2 baths,417090,Mateo,3/1/2011,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.59183,-58.39529,Entire rental unit,5,2 baths,4.0,29,1125,23,4/16/2012,10/12/2023,4.13,"[-58.39529, -34.59183]",59.0,USD,"['Park view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shade"
